Date,GOOGLE,AMZN
8/8/18,1261.329956,1886.52002
8/9/18,1264.459961,1898.52002
8/10/18,1252.51001,1886.300049
8/13/18,1248.640015,1896.199951
8/14/18,1258.140015,1919.650024
8/15/18,1232.219971,1882.619995
8/16/18,1224.060059,1886.52002
8/17/18,1215.849976,1882.219971
8/20/18,1221.949951,1876.709961
8/21/18,1217.410034,1883.420044
8/22/18,1221.75,1904.900024
8/23/18,1221.160034,1902.900024
8/24/18,1236.75,1905.390015
8/27/18,1256.27002,1927.680054
8/28/18,1245.859985,1932.819946
8/29/18,1264.650024,1998.099976
8/30/18,1254.439941,2002.380005
8/31/18,1231.800049,2012.709961
9/4/18,1211.310059,2039.51001
9/5/18,1199.099976,1994.819946
9/6/18,1183.98999,1958.310059
9/7/18,1177.589966,1952.069946
9/10/18,1175.060059,1939.01001
9/11/18,1189.98999,1987.150024
9/12/18,1171.599976,1990
9/13/18,1182.140015,1989.869995
9/14/18,1177.97998,1970.189941
9/17/18,1159.829956,1908.030029
9/18/18,1167.109985,1941.050049
9/19/18,1174.27002,1926.420044
9/20/18,1191.569946,1944.300049
9/21/18,1172.119995,1915.01001
9/24/18,1179.560059,1934.359985
9/25/18,1193.890015,1974.550049
9/26/18,1194.060059,1974.849976
9/27/18,1207.359985,2012.97998
9/28/18,1207.079956,2003
10/1/18,1208.530029,2004.359985
10/2/18,1207.640015,1971.310059
10/3/18,1211.530029,1952.76001
10/4/18,1177.069946,1909.420044
10/5/18,1167.829956,1889.650024
10/8/18,1155.920044,1864.420044
10/9/18,1145.170044,1870.319946
10/10/18,1092.160034,1755.25
10/11/18,1090.73999,1719.359985
10/12/18,1120.540039,1788.609985
10/15/18,1102.439941,1760.949951
10/16/18,1133.079956,1819.959961
10/17/18,1127.589966,1831.72998
10/18/18,1097.910034,1770.719971
10/19/18,1105.180054,1764.030029
10/22/18,1111.369995,1789.300049
10/23/18,1114.910034,1768.699951
10/24/18,1057.119995,1664.199951
10/25/18,1103.589966,1782.170044
10/26/18,1083.75,1642.810059
10/29/18,1034.72998,1538.880005
10/30/18,1049.51001,1530.420044
10/31/18,1090.579956,1598.01001
11/1/18,1085.97998,1665.530029
11/2/18,1071.48999,1665.530029
11/5/18,1055.72998,1627.800049
11/6/18,1069.569946,1642.810059
11/7/18,1108.23999,1755.48999
11/8/18,1094.630005,1754.910034
11/9/18,1077.02002,1712.430054
11/12/18,1049.359985,1636.849976
11/13/18,1047.969971,1631.170044
11/14/18,1054.579956,1599.01001
11/15/18,1071.050049,1619.439941
11/16/18,1068.27002,1593.410034
11/19/18,1027.420044,1512.290039
11/20/18,1030.449951,1495.459961
11/21/18,1043.430054,1516.72998
11/23/18,1030.099976,1502.060059
11/26/18,1055.939941,1581.329956
11/27/18,1052.280029,1581.420044
11/28/18,1091.790039,1677.75
11/29/18,1094.579956,1673.569946
11/30/18,1109.650024,1690.170044
12/3/18,1116.359985,1772.359985
12/4/18,1062.469971,1668.400024
12/6/18,1078.079956,1699.189941
12/7/18,1046.579956,1629.130005
12/10/18,1053.180054,1641.030029
12/11/18,1061.650024,1643.23999
12/12/18,1073.72998,1663.540039
12/13/18,1073.540039,1658.380005
12/14/18,1051.709961,1591.910034
12/17/18,1025.650024,1520.910034
12/18/18,1043.410034,1551.47998
12/19/18,1035.459961,1495.079956
12/20/18,1023.580017,1460.829956
12/21/18,991.25,1377.449951
12/24/18,984.669983,1343.959961
12/26/18,1047.849976,1470.900024
12/27/18,1052.900024,1461.640015
12/28/18,1046.680054,1478.02002
12/31/18,1044.959961,1501.969971
